C:\Documents and Settings\Wintest\Desktop\runs\190813 Anna\15% v20_20%.CSV

"Points","Elapsed Time ","Scan Time ","Disp  ","Load 2 ","E11    ","E12    ","E22    ","Axial cmd","Axial err",
"      ","Sec          ","Sec       ","mm    ","N      ","%      ","%      ","%      ","V        ","%        ",
     337,       191.4822,     11.2224,   0.013,    -0.07,     0.00,     0.00,     0.00,      0.016,      -0.04,
     338,       191.5156,     11.2558,   0.006,    -0.10,     0.00,     0.00,     0.00,      0.006,      -0.03,
     339,       191.5490,     11.2892,   0.001,    -0.07,     0.00,     0.00,     0.00,      0.002,       0.00,
     340,       191.5824,     11.3226,   0.000,    -0.08,     0.00,     0.00,     0.00,      0.003,       0.03,
     341,       191.6158,     11.3560,   0.001,    -0.10,     0.00,     0.00,     0.00,      0.008,       0.06,
     342,       191.6492,     11.3894,   0.004,    -0.10,     0.00,     0.00,     0.00,      0.019,       0.12,
     343,       191.6826,     11.4228,   0.012,    -0.09,     0.00,     0.00,     0.00,      0.033,       0.15,
     344,       191.7160,     11.4562,   0.027,    -0.08,     0.00,     0.00,     0.00,      0.051,       0.09,
     345,       191.7494,     11.4896,   0.042,    -0.07,     0.00,     0.00,     0.00,      0.072,       0.08,
     346,       191.7828,     11.5230,   0.056,    -0.06,     0.00,     0.00,     0.00,      0.095,       0.10,
     347,       191.8162,     11.5564,   0.071,    -0.05,     0.00,     0.00,     0.00,      0.119,       0.09,
     348,       191.8496,     11.5898,   0.086,    -0.05,     0.00,     0.00,     0.00,      0.142,       0.09,
     349,       191.8830,     11.6232,   0.102,    -0.02,     0.00,     0.00,     0.00,      0.165,       0.08,
     350,       191.9164,     11.6566,   0.115,    -0.02,     0.00,     0.00,     0.00,      0.185,       0.08,
     351,       191.9498,     11.6900,   0.128,    -0.05,     0.00,     0.00,     0.00,      0.202,       0.05,
     352,       191.9832,     11.7234,   0.136,     0.01,     0.00,     0.00,     0.00,      0.215,       0.06,
     353,       192.0166,     11.7568,   0.144,    -0.05,     0.00,     0.00,     0.00,      0.225,       0.02,
     354,       192.0500,     11.7902,   0.148,    -0.03,     0.00,     0.00,     0.00,      0.229,       0.02,
     355,       192.0834,     11.8236,   0.150,    -0.03,     0.00,     0.00,     0.00,      0.228,      -0.02,
     356,       192.1168,     11.8570,   0.147,    -0.02,     0.00,     0.00,     0.00,      0.222,      -0.03,
     357,       192.1502,     11.8904,   0.145,    -0.01,     0.00,     0.00,     0.00,      0.212,      -0.11,
     358,       192.1836,     11.9238,   0.136,    -0.02,     0.00,     0.00,     0.00,      0.197,      -0.13,
     359,       192.2170,     11.9572,   0.121,    -0.02,     0.00,     0.00,     0.00,      0.179,      -0.08,
     360,       192.2504,     11.9906,   0.110,    -0.06,     0.00,     0.00,     0.00,      0.158,      -0.11,
     361,       192.2838,     12.0240,   0.094,    -0.07,     0.00,     0.00,     0.00,      0.135,      -0.10,
     362,       192.3172,     12.0574,   0.080,    -0.05,     0.00,     0.00,     0.00,      0.111,      -0.12,
     363,       192.3506,     12.0908,   0.062,    -0.06,     0.00,     0.00,     0.00,      0.088,      -0.08,
     364,       192.3840,     12.1242,   0.049,    -0.05,     0.00,     0.00,     0.00,      0.065,      -0.10,
     365,       192.4174,     12.1576,   0.035,    -0.08,     0.00,     0.00,     0.00,      0.045,      -0.08,
     366,       192.4508,     12.1910,   0.023,    -0.06,     0.00,     0.00,     0.00,      0.028,      -0.07,
     367,       192.4842,     12.2244,   0.012,    -0.09,     0.00,     0.00,     0.00,      0.015,      -0.04,
     368,       192.5176,     12.2578,   0.006,    -0.09,     0.00,     0.00,     0.00,      0.006,      -0.03,
     369,       192.5510,     12.2912,   0.002,    -0.07,     0.00,     0.00,     0.00,      0.002,      -0.02,
     370,       192.5844,     12.3246,   0.001,    -0.09,     0.00,     0.00,     0.00,      0.003,       0.02,
     371,       192.6178,     12.3580,   0.002,    -0.09,     0.00,     0.00,     0.00,      0.009,       0.06,
     372,       192.6512,     12.3914,   0.005,    -0.09,     0.00,     0.00,     0.00,      0.019,       0.11,
     373,       192.6846,     12.4248,   0.013,    -0.06,     0.00,     0.00,     0.00,      0.034,       0.14,
     374,       192.7180,     12.4582,   0.027,    -0.07,     0.00,     0.00,     0.00,      0.052,       0.11,
     375,       192.7514,     12.4916,   0.042,    -0.07,     0.00,     0.00,     0.00,      0.074,       0.09,
     376,       192.7848,     12.5250,   0.056,    -0.05,     0.00,     0.00,     0.00,      0.096,       0.11,
     377,       192.8182,     12.5584,   0.071,    -0.03,     0.00,     0.00,     0.00,      0.120,       0.10,
     378,       192.8516,     12.5918,   0.087,    -0.05,     0.00,     0.00,     0.00,      0.143,       0.09,
     379,       192.8850,     12.6252,   0.101,    -0.02,     0.00,     0.00,     0.00,      0.165,       0.09,
     380,       192.9184,     12.6586,   0.116,     0.02,     0.00,     0.00,     0.00,      0.186,       0.06,
     381,       192.9518,     12.6920,   0.126,    -0.01,     0.00,     0.00,     0.00,      0.203,       0.09,
     382,       192.9852,     12.7254,   0.137,    -0.03,     0.00,     0.00,     0.00,      0.216,       0.05,
     383,       193.0186,     12.7588,   0.143,     0.00,     0.00,     0.00,     0.00,      0.224,       0.04,
     384,       193.0520,     12.7922,   0.148,    -0.03,     0.00,     0.00,     0.00,      0.228,       0.01,
     385,       193.0854,     12.8256,   0.149,    -0.02,     0.00,     0.00,     0.00,      0.227,      -0.03,
     386,       193.1188,     12.8590,   0.147,     0.00,     0.00,     0.00,     0.00,      0.221,      -0.05,
     387,       193.1522,     12.8924,   0.144,     0.00,     0.00,     0.00,     0.00,      0.211,      -0.11,
     388,       193.1856,     12.9258,   0.136,    -0.03,     0.00,     0.00,     0.00,      0.196,      -0.13,
     389,       193.2190,     12.9592,   0.121,    -0.01,     0.00,     0.00,     0.00,      0.177,      -0.09,
     390,       193.2524,     12.9926,   0.107,    -0.07,     0.00,     0.00,     0.00,      0.156,      -0.09,
     391,       193.2858,     13.0260,   0.094,    -0.01,     0.00,     0.00,     0.00,      0.133,      -0.11,
     392,       193.3192,     13.0594,   0.077,    -0.08,     0.00,     0.00,     0.00,      0.110,      -0.09,
     393,       193.3526,     13.0928,   0.062,    -0.07,     0.00,     0.00,     0.00,      0.086,      -0.10,
     394,       193.3860,     13.1262,   0.047,    -0.05,     0.00,     0.00,     0.00,      0.064,      -0.08,
     395,       193.4194,     13.1596,   0.034,    -0.08,     0.00,     0.00,     0.00,      0.044,      -0.08,
     396,       193.4528,     13.1930,   0.022,    -0.07,     0.00,     0.00,     0.00,      0.027,      -0.06,
     397,       193.4862,     13.2264,   0.012,    -0.06,     0.00,     0.00,     0.00,      0.014,      -0.05,
     398,       193.5196,     13.2598,   0.005,    -0.05,     0.00,     0.00,     0.00,      0.005,      -0.03,
     399,       193.5530,     13.2932,   0.002,    -0.10,     0.00,     0.00,     0.00,      0.002,      -0.02,
     400,       193.5864,     13.3266,   0.001,    -0.05,     0.00,     0.00,     0.00,      0.003,       0.02,
     401,       193.6198,     13.3600,   0.002,    -0.07,     0.00,     0.00,     0.00,      0.009,       0.06,
     402,       193.6532,     13.3934,   0.006,    -0.09,     0.00,     0.00,     0.00,      0.020,       0.12,
     403,       193.6866,     13.4268,   0.013,    -0.06,     0.00,     0.00,     0.00,      0.035,       0.14,
     404,       193.7200,     13.4602,   0.028,    -0.08,     0.00,     0.00,     0.00,      0.053,       0.11,
     405,       193.7534,     13.4936,   0.043,    -0.06,     0.00,     0.00,     0.00,      0.075,       0.08,
     406,       193.7868,     13.5270,   0.057,    -0.03,     0.00,     0.00,     0.00,      0.098,       0.11,
     407,       193.8202,     13.5604,   0.072,    -0.03,     0.00,     0.00,     0.00,      0.121,       0.10,
     408,       193.8536,     13.5938,   0.087,    -0.02,     0.00,     0.00,     0.00,      0.145,       0.10,
     409,       193.8870,     13.6272,   0.102,    -0.03,     0.00,     0.00,     0.00,      0.167,       0.09,
     410,       193.9204,     13.6606,   0.116,    -0.03,     0.00,     0.00,     0.00,      0.187,       0.08,
     411,       193.9538,     13.6940,   0.129,    -0.02,     0.00,     0.00,     0.00,      0.204,       0.06,
     412,       193.9872,     13.7274,   0.136,    -0.01,     0.00,     0.00,     0.00,      0.216,       0.06,
     413,       194.0206,     13.7608,   0.144,    -0.03,     0.00,     0.00,     0.00,      0.225,       0.03,
     414,       194.0540,     13.7942,   0.149,    -0.01,     0.00,     0.00,     0.00,      0.228,      -0.01,
     415,       194.0874,     13.8276,   0.149,    -0.03,     0.00,     0.00,     0.00,      0.227,      -0.02,
     416,       194.1208,     13.8610,   0.147,    -0.01,     0.00,     0.00,     0.00,      0.221,      -0.05,
     417,       194.1542,     13.8944,   0.143,    -0.05,     0.00,     0.00,     0.00,      0.210,      -0.11,
     418,       194.1876,     13.9278,   0.135,    -0.01,     0.00,     0.00,     0.00,      0.195,      -0.13,
     419,       194.2210,     13.9612,   0.121,    -0.06,     0.00,     0.00,     0.00,      0.176,      -0.10,
     420,       194.2544,     13.9946,   0.107,    -0.05,     0.00,     0.00,     0.00,      0.155,      -0.10,
     421,       194.2878,     14.0280,   0.092,    -0.03,     0.00,     0.00,     0.00,      0.132,      -0.10,
     422,       194.3212,     14.0614,   0.077,    -0.05,     0.00,     0.00,     0.00,      0.108,      -0.10,
     423,       194.3546,     14.0948,   0.062,    -0.03,     0.00,     0.00,     0.00,      0.085,      -0.10,
     424,       194.3880,     14.1282,   0.046,    -0.05,     0.00,     0.00,     0.00,      0.063,      -0.08,
     425,       194.4214,     14.1616,   0.034,    -0.08,     0.00,     0.00,     0.00,      0.043,      -0.09,
     426,       194.4548,     14.1950,   0.021,    -0.06,     0.00,     0.00,     0.00,      0.026,      -0.05,
     427,       194.4882,     14.2284,   0.013,    -0.08,     0.00,     0.00,     0.00,      0.013,      -0.06,
     428,       194.5216,     14.2618,   0.005,    -0.08,     0.00,     0.00,     0.00,      0.005,      -0.02,
     429,       194.5550,     14.2952,   0.001,    -0.10,     0.00,     0.00,     0.00,      0.002,       0.00,
     430,       194.5884,     14.3286,   0.001,    -0.09,     0.00,     0.00,     0.00,      0.004,       0.02,
     431,       194.6218,     14.3620,   0.002,    -0.09,     0.00,     0.00,     0.00,      0.010,       0.07,
     432,       194.6552,     14.3954,   0.007,    -0.09,     0.00,     0.00,     0.00,      0.021,       0.10,
     433,       194.6886,     14.4288,   0.015,    -0.09,     0.00,     0.00,     0.00,      0.036,       0.13,
     434,       194.7220,     14.4622,   0.031,    -0.07,     0.00,     0.00,     0.00,      0.055,       0.08,
     435,       194.7554,     14.4956,   0.042,    -0.03,     0.00,     0.00,     0.00,      0.076,       0.11,
     436,       194.7888,     14.5290,   0.060,    -0.05,     0.00,     0.00,     0.00,      0.099,       0.08,
     437,       194.8222,     14.5624,   0.073,    -0.03,     0.00,     0.00,     0.00,      0.123,       0.11,
     438,       194.8556,     14.5958,   0.089,    -0.06,     0.00,     0.00,     0.00,      0.146,       0.09,
     439,       194.8890,     14.6292,   0.103,     0.01,     0.00,     0.00,     0.00,      0.168,       0.10,
     440,       194.9224,     14.6626,   0.116,    -0.03,     0.00,     0.00,     0.00,      0.188,       0.09,
     441,       194.9558,     14.6960,   0.129,    -0.02,     0.00,     0.00,     0.00,      0.204,       0.06,
     442,       194.9892,     14.7294,   0.138,    -0.02,     0.00,     0.00,     0.00,      0.217,       0.04,
     443,       195.0226,     14.7628,   0.145,     0.01,     0.00,     0.00,     0.00,      0.225,       0.02,
     444,       195.0560,     14.7962,   0.148,    -0.05,     0.00,     0.00,     0.00,      0.228,      -0.00,
     445,       195.0894,     14.8296,   0.147,     0.01,     0.00,     0.00,     0.00,      0.226,      -0.00,
     446,       195.1228,     14.8630,   0.145,    -0.02,     0.00,     0.00,     0.00,      0.220,      -0.03,
     447,       195.1562,     14.8964,   0.143,     0.00,     0.00,     0.00,     0.00,      0.209,      -0.11,
     448,       195.1896,     14.9298,   0.134,    -0.03,     0.00,     0.00,     0.00,      0.193,      -0.13,
     449,       195.2230,     14.9632,   0.119,    -0.05,     0.00,     0.00,     0.00,      0.175,      -0.09,
     450,       195.2564,     14.9966,   0.106,    -0.02,     0.00,     0.00,     0.00,      0.153,      -0.09,
     451,       195.2898,     15.0300,   0.091,    -0.05,     0.00,     0.00,     0.00,      0.130,      -0.10,
     452,       195.3232,     15.0634,   0.075,    -0.06,     0.00,     0.00,     0.00,      0.107,      -0.09,
     453,       195.3566,     15.0968,   0.061,    -0.05,     0.00,     0.00,     0.00,      0.084,      -0.10,
     454,       195.3900,     15.1302,   0.045,    -0.10,     0.00,     0.00,     0.00,      0.062,      -0.07,
     455,       195.4234,     15.1636,   0.034,    -0.06,     0.00,     0.00,     0.00,      0.042,      -0.11,
     456,       195.4568,     15.1970,   0.020,    -0.03,     0.00,     0.00,     0.00,      0.026,      -0.05,
     457,       195.4902,     15.2304,   0.012,    -0.09,     0.00,     0.00,     0.00,      0.013,      -0.06,
     458,       195.5236,     15.2638,   0.005,    -0.08,     0.00,     0.00,     0.00,      0.005,      -0.02,
     459,       195.5570,     15.2972,   0.002,    -0.10,     0.00,     0.00,     0.00,      0.002,      -0.01,
     460,       195.5904,     15.3306,   0.002,    -0.10,     0.00,     0.00,     0.00,      0.004,       0.01,
     461,       195.6238,     15.3640,   0.003,    -0.11,     0.00,     0.00,     0.00,      0.011,       0.05,
     462,       195.6572,     15.3974,   0.007,    -0.10,     0.00,     0.00,     0.00,      0.022,       0.11,
     463,       195.6906,     15.4308,   0.015,    -0.10,     0.00,     0.00,     0.00,      0.037,       0.13,
     464,       195.7240,     15.4642,   0.032,    -0.07,     0.00,     0.00,     0.00,      0.056,       0.07,
     465,       195.7574,     15.4976,   0.044,    -0.09,     0.00,     0.00,     0.00,      0.078,       0.09,
     466,       195.7908,     15.5310,   0.060,    -0.03,     0.00,     0.00,     0.00,      0.101,       0.09,
     467,       195.8242,     15.5644,   0.074,    -0.03,     0.00,     0.00,     0.00,      0.124,       0.10,
     468,       195.8576,     15.5978,   0.090,    -0.05,     0.00,     0.00,     0.00,      0.147,       0.09,
     469,       195.8910,     15.6312,   0.104,    -0.02,     0.00,     0.00,     0.00,      0.169,       0.09,
     470,       195.9244,     15.6646,   0.117,    -0.03,     0.00,     0.00,     0.00,      0.189,       0.08,
     471,       195.9578,     15.6980,   0.129,    -0.02,     0.00,     0.00,     0.00,      0.205,       0.06,
     472,       195.9912,     15.7314,   0.138,    -0.03,     0.00,     0.00,     0.00,      0.217,       0.04,
     473,       196.0246,     15.7648,   0.145,    -0.01,     0.00,     0.00,     0.00,      0.225,       0.02,
     474,       196.0580,     15.7982,   0.148,    -0.02,     0.00,     0.00,     0.00,      0.228,       0.00,
